,text,date,sentiment,score
2671,I'm asking about both Doge and BTC,2021-05-13,neg,0.8533301949501038
2672,No dont buy doge,2021-05-13,neg,0.9798301458358765
2673,I have 12000 doge,2021-05-13,pos,0.6164723634719849
2674,"Sell doge and buy etc , doge has no futurelisten to me buy etc drop everything",2021-05-13,neg,0.9843543767929077
2675,What about Shiba inu coin,2021-05-13,pos,0.7085657715797424
2676,I got doge 17800 too,2021-05-13,neg,0.8341448903083801
2677,Its a meme coin shiba is a dog,2021-05-13,neg,0.8969438076019287
2678,"No future , these doge and shiba coins are for whales they pump, make money and leave you on the streets why dont u people understand",2021-05-13,neg,0.9628150463104248
2679,Stay with the doge  bro never sell it can be marcle next year,2021-05-13,neg,0.9064082503318787
2680,I sent shiba to my shiba externalwallet from.mistake,2021-05-13,neg,0.9715717434883118
2681,What you guys think Doge will do now ??,2021-05-13,pos,0.7837543487548828
2682,"How can I buy shib on  
Do I sale my eth to another in crypto wallet that I can buy shib with",2021-05-13,pos,0.7358519434928894
2683,"Hey guys, what do you think about Shiba Inu?",2021-05-13,pos,0.6716373562812805
2684,I have eth but don't know steps to get shib.,2021-05-13,neg,0.6731293201446533
2685,Can I now ask about the $15 of shib that I never got?,2021-05-13,neg,0.777807354927063
2686,We need Shiba eligible for crypto earn within the app!,2021-05-13,neg,0.8804171681404114
2687,I tried to purchase $18.44 of shib,2021-05-13,neg,0.9882825016975403
2688,shiba,2021-05-13,pos,0.7716267108917236
2689,Who wants to see Shiba be eligible for crypto earn within the app?,2021-05-13,pos,0.7667093873023987
2690,"Hi
$ doge?",2021-05-13,neg,0.8346005082130432
2691,Dogecoin not going heigh from Lst 3 days,2021-05-13,neg,0.9891370534896851
2692,Are you sure I have purchased 1000 dogecoin,2021-05-13,pos,0.8194208741188049
2693,What do you guys think about shiba inu ?,2021-05-13,pos,0.8727445602416992
2694,"Dogecoin has been stagnant of late but I think Elon is seeking of a way to revive it once he certifies it's acceptance as a means of payment for Tesla's product. It will be a bang, trust me",2021-05-13,pos,0.8309994339942932
2695,Elon said Tesla can't get payment through doge that's the reason,2021-05-13,neg,0.9704382419586182
2696,Not for doge coins I also have loopring and iexec RLC they also not getting high,2021-05-13,neg,0.9985653758049011
2697,shiba to the moon!,2021-05-13,pos,0.8219389915466309
2698,Doge vs BTC?,2021-05-13,neg,0.7602558135986328
2699,"All the news will just make SHIBA more popular, thank you Vitalik",2021-05-13,pos,0.9037640690803528
2700,Investment in dogecoin is safe because In 3 4 days it's not looking good,2021-05-13,neg,0.9934167861938477
2701,"It might make you 2x max from now, better go with SHIBA",2021-05-13,neg,0.9668521881103516
2702,Dogecoin and safe should never be used in the same sentence,2021-05-13,pos,0.564021110534668
2703,Shiba Moon?,2021-05-13,neg,0.6762005686759949
2704,What is shiba,2021-05-13,pos,0.7078405022621155
2705,I need another coin with potentials like doge coin.,2021-05-13,neg,0.6572366952896118
2706,Shiba,2021-05-13,pos,0.7365189790725708
2707,SHIBA INU,2021-05-13,neg,0.5031306743621826
2708,What about SHIB?,2021-05-13,pos,0.5291463136672974
2709,Shiba,2021-05-13,pos,0.7365189790725708
2710,Doge coin is a joke coin,2021-05-13,neg,0.9690108895301819
2711,SHIBA,2021-05-13,pos,0.7909656167030334
2712,Doge make joke of everyone ,2021-05-13,neg,0.9471925497055054
2713,I'm just waiting for the Indian covid relief fund to dump their one billion dollars worth of SHIB. Any time now...,2021-05-13,neg,0.8707275390625
2714,Doge ain't a joke anymore,2021-05-13,neg,0.985898494720459
2715,"it's very good,2 new exchanges listed it today, yesterday Vitalik donated billions of $ in shiba to India, it is all over the news",2021-05-13,neg,0.99396151304245
2716,"Pls guys, whats shiba all about",2021-05-13,pos,0.8737767338752747
2717,What do you about shiba,2021-05-13,pos,0.9262493848800659
2718,Should I hold doge or sell?,2021-05-13,neg,0.6653512120246887
2719,Dogecoin will go high or no,2021-05-13,neg,0.8926370739936829
2720,"A lot of shit coins out there, hope shiba isnt one?",2021-05-13,neg,0.8172073364257812
2721,Whats the project behind shiba?,2021-05-13,neg,0.5063953995704651
2722,Is shiba available on switch coin,2021-05-13,neg,0.954700767993927
2723,"Your decision, I'm waiting for shibaswap , for sure that will pump it !",2021-05-13,pos,0.9468491077423096
2724,Forecast for dogecoin in 2022??,2021-05-13,neg,0.9703407287597656
2725,What about doge?,2021-05-13,neg,0.5338643789291382
2726,Or what about shiba?,2021-05-13,neg,0.573491632938385
2727,Doge Going up or down?,2021-05-13,neg,0.5439300537109375
2728,"Doge   
Elon musk tweet",2021-05-13,neg,0.7401505708694458
2729,Doge There is a fall,2021-05-13,neg,0.5549336075782776
2730,No body typing here everybody went to buy some doge now ,2021-05-13,neg,0.8890109658241272
2731,Doge is the future BTC,2021-05-13,pos,0.6705955266952515
2732,Go doge,2021-05-13,neg,0.5985357761383057
2733,Doge *,2021-05-13,pos,0.6588343381881714
2734,Doge,2021-05-13,pos,0.5364559888839722
2735,Wow another tweet for doge now,2021-05-13,neg,0.524585485458374
2736,Doge buy and sale amounts,2021-05-13,neg,0.5430458784103394
2737,Hhe doge to 10$ this time lol wow,2021-05-13,pos,0.8442372679710388
2738,does doge still trustworthy today?,2021-05-13,pos,0.8293532729148865
2739,As much as I hate to say it.. doge is going to the moon ,2021-05-13,neg,0.6815168857574463
2740,"Can't say really, cause we're not financial advisors here, but I'd say DOGE",2021-05-13,neg,0.6990775465965271
2741, I'm a Big DOGE enthusiast ffs,2021-05-13,neg,0.617530107498169
2742,Doge going up,2021-05-13,pos,0.6126096844673157
2743,Doge <3,2021-05-13,pos,0.7771469354629517
2744,"I going get Shiba doge , Too much doges , I want see them everywhere",2021-05-13,neg,0.9860364198684692
2745,How can get on Shiba Super Charger online event?,2021-05-13,pos,0.8738018870353699
2746,Could you sell doge into btc on ?,2021-05-13,neg,0.8563053011894226
2747,Why cant I convert my SHIB to ETH on your app?,2021-05-13,neg,0.8754919171333313
2748, app is allowing SHIB deposits now ?,2021-05-13,neg,0.8808613419532776
2749,Guys what u think about doge?,2021-05-13,pos,0.6029723286628723
2750,Hold doge,2021-05-13,pos,0.6581761837005615
2751,Dogelon mars is up today...buy guys thanks me later,2021-05-13,pos,0.5780393481254578
2752,Can we see Shiba get eligible for a earn program within the  app?,2021-05-13,neg,0.607782781124115
2753,Doge coin will decrease?,2021-05-13,neg,0.7551237940788269
2754,Should I buge doge?,2021-05-13,neg,0.526313066482544
2755,Buy doge?,2021-05-13,neg,0.8362396359443665
2756,"Last night I said doge coin will grow up in this week
Now you can see",2021-05-13,pos,0.8049386143684387
2757,Yes and I believe doge coin,2021-05-13,pos,0.9587080478668213
2758,I have doge,2021-05-13,pos,0.6983270049095154
2759,"What about the SHIB movement?
 It has gone down majorly",2021-05-13,neg,0.8030904531478882
2760,"Any coin I try to sell in the Crypto App. I've tried Maker, Shiba, and Cro",2021-05-13,neg,0.8987728953361511
2761,Dogecoin is raising once again good news,2021-05-13,pos,0.8495904207229614
2762,Have you see doge today,2021-05-13,pos,0.6926069855690002
2763,Doge good day,2021-05-13,pos,0.9677534699440002
2764,Doge have support to elon,2021-05-13,pos,0.7620804905891418
2765,Can doge grow,2021-05-13,neg,0.7091690897941589
2766,You can get Doge,2021-05-13,neg,0.5901151895523071
2767,There is a supercharger event for SHIB,2021-05-14,pos,0.708031177520752
2768,Need to put in CRO and in 45 days you get some SHIB,2021-05-14,neg,0.6674090027809143
2769,"Oh yeah, I just wanna get it off the exchange now and in to my Cold Storage but CDC wants 50 doge coins to move it 

Which is a stupid high amount",2021-05-14,neg,0.9500322341918945
2770,How do I get in on the shib,2021-05-14,pos,0.7570009231567383
2771,I have 4m shib on ,2021-05-14,pos,0.5285670161247253
2772,Can I invest in dogecoin please tell me someone,2021-05-14,neg,0.5261069536209106
2773,When will Dogecoin be listed on Coinbase? Anyone?,2021-05-14,neg,0.9560316801071167
2774," DOGE or SHIB on Earn? 
With over 50K responses, we're adding them both!

Earn up to % p.a. on DOGE and SHIB  

Details: ",2021-05-14,neg,0.8555622100830078
2775,Lol dogecoin isn't useless. I've gotten tons of profit from it lol XD. There's a telegram Channel that provided me with cool predictions so I used those calls and predictions to trade,2021-05-14,neg,0.9947851300239563
2776,"Hello guys; is it good/beneficial to enter the Super Charger for Shib? I bought millions of the Shiba. I found this option under the Super Charger option.
I'm new to this sorry for my ignorance, I'm still failing to grasp this option, can some please help me understand this in layman's terms?",2021-05-14,neg,0.7407810688018799
2777,Why will anyone consider Doge useless ,2021-05-14,neg,0.8578740954399109
2778,Buy cro put it in supercharger and farm shib,2021-05-14,pos,0.5074942708015442
2779,Any suggestions for short term crypto except doge,2021-05-14,neg,0.5503230690956116
2780,What is the other new shitcoin next to doge and shib,2021-05-14,pos,0.92581707239151
2781,Already got some bud that's why except doge,2021-05-14,neg,0.6732813715934753
2782,Shiba in earn thankyou,2021-05-14,pos,0.9481990337371826
2783,Who is the owner of doge and shib coins,2021-05-14,pos,0.864544689655304
2784,Dear staff are you considering lowering the minimo amount for the earn section? 500 doge or 8 milion of shiba Is a little bit to high i think,2021-05-14,pos,0.5104479789733887
2785,Do you know if crypto is listing Doge and Shiba?,2021-05-14,neg,0.6945725083351135
2786,Doge and Shiba is available to buy sell and trade on CDC,2021-05-14,neg,0.7879627346992493
2787,DOGE is up again,2021-05-14,neg,0.8440068960189819
2788,"There are many better coins Amiga, we all know doge is a joke coin but doesn't mean it's useless",2021-05-14,neg,0.9933767914772034
2789,"Crypto is pretend money that a lot of people gambling their savings will lose with. Elon won't be there to mop up your tears when you're destitute because he pumped Doge without a thought, when the people that invented it that own most of it cashed in and left everyone else broke",2021-05-14,neg,0.9952197670936584
2790,"But, but tell me it is 2% earn on Shiba for 3 months.. why? Wasn't it 5%?",2021-05-14,neg,0.9953871369361877
2791,"Hey Admin when Doge and Shiba would be available in earn, as I am unable to access it on my app",2021-05-14,neg,0.9093796610832214
2792,"Says the guy who only knows about Btc, Doge and Shiba . Real projects such as Ada, Theta, Vet etc. are 'cryptoassets' and less so a traditional currency.",2021-05-14,neg,0.7317851781845093
2793,Where to buy Shiba inu coin ??,2021-05-14,neg,0.9304780960083008
2794,Why I can't buy Shiba with my Crypto Wallet? Any customer service person can helo me please?,2021-05-14,neg,0.9716860055923462
2795,When I try ro purchase Shiba on the app I choose Crypto wallet but no balance comes out at all,2021-05-14,neg,0.9875122904777527
2796,Is it profitable buying shiba??,2021-05-14,neg,0.9525402784347534
2797,Well I think ppl should buy all of them.. Doge.. Shiba.. Inus from alaska... Just buy them all ,2021-05-14,pos,0.6163225173950195
2798,I can't acess the Dogecoin earn function. Can you guys help me?,2021-05-14,neg,0.9484024047851562
2799,I think dogecoin is not in crypto earn,2021-05-14,neg,0.9926918148994446
2800," DOGE or SHIB on Earn? 
With over 50K responses, we're adding them both!

Earn up to % p.a. on DOGE and SHIB  

Details: ",2021-05-14,neg,0.8555622100830078
2801,"Hello, I have a question. What is the difference between SHIBA INU to KISHU INU?",2021-05-14,neg,0.7550100088119507
2802,Is there any future for shib,2021-05-14,pos,0.740199625492096
2803,How Current Doge's Prices Will Go Up,2021-05-14,neg,0.7881370782852173
2804,"Yes bos shib ke barhne ke bahut jyada chance hai 
2021 me aprox 1 inr ho skta hai",2021-05-14,pos,0.533823549747467
2805,How come I haven't received my doge from supercharger event ?,2021-05-14,neg,0.8921329975128174
2806,Hey Admin I just bought some shibs. I notice Crypto com charges at 0.0003. I'm checking the Grap shibs did not go above 0.0002065,2021-05-14,neg,0.8620136380195618
2807,Yes that's what I did with doge but haven't received anything ?,2021-05-14,neg,0.9914566874504089
2808," DOGE or SHIB on Earn? 
With over 50K responses, we're adding them both!

Earn up to % p.a. on DOGE and SHIB  

Details: ",2021-05-14,neg,0.8555622100830078
2809,Hi is anyone having any issues with staking shiba or dogecoin on the app?,2021-05-14,pos,0.7359193563461304
2810,"I tried with doge
Really usless ",2021-05-14,neg,0.9983816146850586
2811,"hope I can get some help here. attempting to buy 1 million SHIB with MasterCard I've already added. when entering the amount, nothing happens",2021-05-14,neg,0.9369757175445557
2812,Same here. When i deposit same about on dogecoin i received 3 dogecoin,2021-05-14,neg,0.972388744354248
2813,Also why does it show less value of shib i want to put in crypto earn then i actually i have,2021-05-14,pos,0.7513352036476135
2814,"if anyone has the issue I was having, not being able to purchase SHIB, add a period after the amount you're attempting to buy. for me, buying 1 million, needed to be like this 1,000,000. <--------- note the period",2021-05-14,neg,0.9756669402122498
2815,Why can't I buy doge white  coin right now?,2021-05-14,neg,0.8410648703575134
2816,Any admins know why the app won't let me buy dogecoin with my  coin?,2021-05-14,neg,0.8624153733253479
2817,Ah I see at least it stakes again for shib token,2021-05-14,pos,0.8821943402290344
2818,How do I change my dodge and shiba inu to Ltd or btc to cash out ??,2021-05-14,neg,0.7221819162368774
2819,Invenst in shiba is worth ??,2021-05-14,neg,0.5696219801902771
2820,Can i buy SHIB ??,2021-05-14,neg,0.8235849738121033
2821,2 whole dogecoins!!!! lmao,2021-05-14,neg,0.787472128868103
2822,Remember folks 1 dogecoin,2021-05-14,neg,0.7450312376022339
2823,Can i hold doge,2021-05-14,pos,0.8246588706970215
2824,"Sure, you can trade and transfer doge through the Cryptocom app ",2021-05-14,pos,0.5873521566390991
2825,Doge is shit coin?,2021-05-14,neg,0.9668532013893127
2826,Shiba?,2021-05-14,neg,0.6906716823577881
2827,10k doge are mined every minute with no cap on the amount of coins. doge will never retain value unless it's capped and they burn a ton of coin,2021-05-14,neg,0.9994704127311707
2828,Anyone else has problem with withdrawal from shiba liquidity pool or its just me,2021-05-14,pos,0.5458062887191772
